2.7794342,5.0676517,1.9808028
2.7782946,5.066793,1.9808028
2.7783253,5.0676899,1.9809773
2.7794037,5.0667548,1.9809773
2.7794037,5.0667548,1.9809773
2.7793729,5.0658579,1.9809773
2.7781715,5.0632048,1.9809773
2.7670588,4.9656887,1.9806283
2.7482803,4.8064637,1.9804537
2.734304,4.6901851,1.9802792
2.7110949,4.4664464,1.9832461
2.6688952,4.0448704,2.0013962
2.6302855,3.4363594,2.0541012
2.6199422,2.6481514,2.1006981
2.6530204,1.7012826,2.1616056
2.7787743,0.67220348,2.2881326
2.9903145,-0.21880691,2.3771379
3.1907413,-0.85077387,2.4228621
3.3626866,-1.3093233,2.4506108
3.5504384,-1.7926638,2.4713787
3.8142972,-2.4205165,2.4961606
4.1603923,-3.1760266,2.5390925
4.6019063,-4.0309052,2.6104712
5.1962314,-4.9628692,2.6921466
5.8918533,-5.9198575,2.7369983
6.4959617,-6.6958804,2.7713787
6.9508815,-7.2566299,2.7717277
7.3195624,-7.7093439,2.769808
7.6743479,-8.1463137,2.7773124
8.1107492,-8.664217,2.8082024
8.691061,-9.2921305,2.856719
9.4292994,-10.009878,2.9136126
10.304048,-10.761939,2.9790576
11.091691,-11.366418,3.0415358
11.67645,-11.767256,3.0891798
12.101307,-12.038673,3.1176265
12.497356,-12.275874,3.1415358
13.009492,-12.560162,3.1750436
13.65247,-12.882161,3.221466
14.406077,-13.216034,3.2835951
15.274902,-13.525112,3.3537522
16.257406,-13.821918,3.395986
17.358849,-14.050048,3.5441536
18.60717,-14.139507,3.6013962
19.928778,-14.196451,-2.6158813
21.240021,-14.102153,-2.4467714
22.335814,-13.846894,-2.3207679
23.130249,-13.572332,-2.2488656
23.72031,-13.332085,-2.2328098
24.271156,-13.102169,-2.2368237
24.918701,-12.836946,-2.2455497
25.727209,-12.508081,-2.2298429
26.571667,-12.134643,-2.1689354
27.180792,-11.824095,-2.1094241
27.621437,-11.569749,-2.0595113
28.05752,-11.286506,-2.0012216
28.612692,-10.865437,-1.917452
29.222717,-10.301647,-1.8129145
29.68318,-9.7929106,-1.7181501
30.014536,-9.3578882,-1.6417103
30.319548,-8.8815489,-1.5647469
30.644323,-8.2496109,-1.4568935
30.954941,-7.4151082,-1.3095986
31.128122,-6.5408711,-1.1160559
31.14621,-5.8831601,-0.96055847
31.114782,-5.5039701,-0.86806283
31.060476,-5.241652,-0.80052356
30.961956,-4.9086628,-0.71640489
30.800705,-4.4944897,-0.61273997
30.558981,-4.0308571,-0.49371728
30.208038,-3.5140862,-0.36317627
29.725887,-2.9703679,-0.22268761
29.097403,-2.4521735,-0.077835955
28.285522,-1.9393727,0.048691096
27.292349,-1.5002958,0.15270506
26.321146,-1.1329238,0.18446771
25.589943,-0.89052975,0.23176265
25.011829,-0.71714687,0.26509598
24.422964,-0.56584901,0.29703316
23.709793,-0.41298756,0.3078534
22.863037,-0.23758782,0.33525305
22.082399,-0.10935941,0.37766143
21.55072,-0.039055947,0.38621291
21.117319,0.015307358,0.38289703
20.576767,0.085914746,0.37643979
19.898106,0.17652115,0.37068062
19.333492,0.2578322,0.36649214
18.940323,0.31979871,0.3635253
18.604549,0.37171608,0.35968586
18.171516,0.43684438,0.35532286
17.570642,0.52927697,0.35008726
16.932459,0.63466328,0.34799302
16.487688,0.71366566,0.34432809
16.146675,0.7747438,0.34171029
15.761456,0.84182692,0.33804537
15.241573,0.93238342,0.33315881
14.552927,1.0556648,0.32949389
13.917546,1.1780196,0.32582897
13.543693,1.2527966,0.32460733
13.350835,1.295328,0.33089005
13.197627,1.328418,0.34415357
12.948146,1.3710927,0.36823734
12.664191,1.4122537,0.39319371
12.542593,1.4280946,0.4061082
12.448568,1.4385004,0.41710296
12.258117,1.4540054,0.43560209
12.060948,1.4679441,0.44432809
11.971206,1.4737126,0.44415357
11.848223,1.4815177,0.44328097
11.649945,1.4954944,0.44101221
11.332012,1.5171623,0.43821989
10.98438,1.5470326,0.43717277
10.839492,1.5636712,0.44083769
10.752151,1.5747461,0.44188481
10.609328,1.5868235,0.44171029
10.397773,1.6021532,0.44031413
10.057689,1.6254779,0.43664921
9.5936346,1.6602342,0.43228621
8.9813347,1.7108459,0.42582897
8.3759356,1.7684065,0.42198953
7.9886842,1.8086152,0.4200698
7.8471227,1.8251399,0.41902268
7.8615713,1.8255432,0.41884816
7.9323673,1.8177294,0.41884816
7.9831696,1.8097023,0.41884816
8.0284567,1.8027622,0.4191972
8.0515318,1.7956848,0.41902268
8.0613909,1.7917546,0.41902268
8.0601892,1.7891014,0.41884816
