8.0601892,1.7891014,-2.7227444
8.0613909,1.7917546,-2.7225699
8.0515318,1.7956848,-2.7225699
8.0284567,1.8027622,-2.7223954
7.9831696,1.8097023,-2.7227444
7.9323673,1.8177294,-2.7227444
7.8615713,1.8255432,-2.7227444
7.8471227,1.8251399,-2.7225699
7.9886842,1.8086152,-2.7215228
8.3759356,1.7684065,-2.7196031
8.9813347,1.7108459,-2.7157636
9.5936346,1.6602342,-2.7093064
10.057689,1.6254779,-2.7049434
10.397773,1.6021532,-2.7012785
10.609328,1.5868235,-2.6998823
10.752151,1.5747461,-2.6997078
10.839492,1.5636712,-2.7007549
10.98438,1.5470326,-2.7044198
11.332012,1.5171623,-2.7033727
11.649945,1.4954944,-2.7005804
11.848223,1.4815177,-2.6983116
11.971206,1.4737126,-2.697439
12.060948,1.4679441,-2.6972645
12.258117,1.4540054,-2.7059905
12.448568,1.4385004,-2.7244896
12.542593,1.4280946,-2.7354844
12.664191,1.4122537,-2.7483989
12.948146,1.3710927,-2.7733553
13.197627,1.328418,-2.797439
13.350835,1.295328,-2.8107026
13.543693,1.2527966,-2.8169853
13.917546,1.1780196,-2.8157636
14.552927,1.0556648,-2.8120987
15.241573,0.93238342,-2.8084338
15.761456,0.84182692,-2.8035472
16.146675,0.7747438,-2.7998823
16.487688,0.71366566,-2.7972645
16.932459,0.63466328,-2.7935996
17.570642,0.52927697,-2.7915053
18.171516,0.43684438,-2.7862697
18.604549,0.37171608,-2.7819067
18.940323,0.31979871,-2.7780673
19.333492,0.2578322,-2.7751005
19.898106,0.17652115,-2.770912
20.576767,0.085914746,-2.7651528
21.117319,0.015307358,-2.7586956
21.55072,-0.039055947,-2.7553797
22.082399,-0.10935941,-2.7639312
22.863037,-0.23758782,-2.8063396
23.709793,-0.41298756,-2.8337392
24.422964,-0.56584901,-2.8445594
25.011829,-0.71714687,-2.8764966
25.589943,-0.89052975,-2.90983
26.321146,-1.1329238,-2.9571249
27.292349,-1.5002958,-2.9888875
28.285522,-1.9393727,-3.0929015
29.097403,-2.4521735,3.0637566
29.725887,-2.9703679,2.918905
30.208038,-3.5140862,2.7784163
30.558981,-4.0308571,2.6478753
30.800705,-4.4944897,2.5288526
30.961956,-4.9086628,2.4251877
31.060476,-5.241652,2.341069
31.114782,-5.5039701,2.2735298
31.14621,-5.8831601,2.1810341
31.128122,-6.5408711,2.0255367
30.954941,-7.4151082,1.831994
30.644323,-8.2496109,1.6846991
30.319548,-8.8815489,1.5768457
30.014536,-9.3578882,1.4998823
29.68318,-9.7929106,1.4234425
29.222717,-10.301647,1.3286781
28.612692,-10.865437,1.2241406
28.05752,-11.286506,1.140371
27.621437,-11.569749,1.0820813
27.180792,-11.824095,1.0321685
26.571667,-12.134643,0.9726572
25.727209,-12.508081,0.9117497
24.918701,-12.836946,0.8960429
24.271156,-13.102169,0.9047689
23.72031,-13.332085,0.9087828
23.130249,-13.572332,0.892727
22.335814,-13.846894,0.8208247
21.240021,-14.102153,0.6948212
19.928778,-14.196451,0.5257113
18.60717,-14.139507,0.4598036
17.358849,-14.050048,0.402561
16.257406,-13.821918,0.2543934
15.274902,-13.525112,0.2121596
14.406077,-13.216034,0.1420025
13.65247,-12.882161,0.0798734
13.009492,-12.560162,0.033451
12.497356,-12.275874,-5.68e-05
12.101307,-12.038673,-0.0239661
11.67645,-11.767256,-0.0524128
11.091691,-11.366418,-0.1000568
10.304048,-10.761939,-0.162535
9.4292994,-10.009878,-0.22798
8.691061,-9.2921305,-0.2848736
8.1107492,-8.664217,-0.3333902
7.6743479,-8.1463137,-0.3642802
7.3195624,-7.7093439,-0.3717846
6.9508815,-7.2566299,-0.3698649
6.4959617,-6.6958804,-0.3702139
5.8918533,-5.9198575,-0.4045943
5.1962314,-4.9628692,-0.449446
4.6019063,-4.0309052,-0.5311214
4.1603923,-3.1760266,-0.6025001
3.8142972,-2.4205165,-0.645432
3.5504384,-1.7926638,-0.6702139
3.3626866,-1.3093233,-0.6909818
3.1907413,-0.85077387,-0.7187305
2.9903145,-0.21880691,-0.7644547
2.7787743,0.67220348,-0.85346
2.6530204,1.7012826,-0.979987
2.6199422,2.6481514,-1.0408945
2.6302855,3.4363594,-1.0874914
2.6688952,4.0448704,-1.1401964
2.7110949,4.4664464,-1.1583465
2.734304,4.6901851,-1.1613134
2.7482803,4.8064637,-1.1611389
2.7670588,4.9656887,-1.1609643
2.7781715,5.0632048,-1.1606153
2.7793729,5.0658579,-1.1606153
2.7794037,5.0667548,-1.1606153
2.7794037,5.0667548,-1.1606153
2.7783253,5.0676899,-1.1606153
2.7782946,5.066793,-1.1607898
2.7794342,5.0676517,-1.1607898
